User ID,Name,Email,Interests,Age,Address,Device,Duration
8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,Jeremy Rooney,JR@gmail.com,"['cooking', 'science']",31,"USNV Cole
FPO AA 11574",Microsoft,92
f46eee2a-6024-4046-a6f4-5232366edb87,Thomas Wickman,TW@gmail.com,"['cooking', 'culture', 'fitness', 'cooking']",1,"USCGC Wang
FPO AP 92458",Google,17
052faed2-37ac-4a2c-ba6f-2657322e4fa5,Anna Despain,AD@gmail.com,['cooking'],14,"93322 Marc Meadows
West Christina, OK 19087",Samsung,84
4edc3d1a-a7d9-4db6-89c3-f784d9954172,Michelle Bell,MB@gmail.com,"['travel', 'tennis', 'studying']",16,"958 Dalton Turnpike Apt. 529
Morenoland, ND 30458",Samsung,13
23a48585-f2cf-4a20-8d30-f49361d5625c,Jessica Gray,JG@gmail.com,"['cooking', 'animals', 'studying', 'public speaking']",39,"USS Henry
FPO AE 30895",Microsoft,15
2019ba88-1967-43e6-9710-b17ade18afb3,Ruth Washington,RW@gmail.com,"['technology', 'travel', 'dogs', 'fitness']",16,"341 Brandon Ford
West Christineton, ME 06206",Motorola,26
55380131-13c6-4a5c-8826-ead0ea8895cc,James King,JK@gmail.com,"['animals', 'fitness', 'travel', 'culture']",3,"0005 Gary Terrace Suite 782
New Brandonton, TX 22928",Samsung,87
b1954833-b6a5-4c6c-9709-80686b7768c4,Jacob Mcwhite,JM@gmail.com,"['healthy eating', 'fitness']",16,"5371 Hodges Fords Apt. 787
Hicksmouth, WY 94020",Huawei,90
34e8add9-0206-47fd-a501-037b994650a2,Racheal Hart,RH@gmail.com,"['studying', 'public speaking']",17,"30254 Gregory Canyon Suite 734
West Sarah, MT 91811",Microsoft,96
1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,Michael Dwyer,MD@gmail.com,['tennis'],6,"568 Bryant Square Suite 312
South William, CA 05838",qxugb,49
4cbd005f-69d5-4a83-9947-7009f69c0e7d,Mary Vasquez,MV@gmail.com,"['healthy eating', 'technology', 'public speaking']",4,"00903 Lynn Place Apt. 835
Juanstad, MD 22409",Huawei,58
cb97b0ea-fc93-4597-b391-846710c6fedc,Jordan Cloe,JC@gmail.com,"['soccer', 'education', 'veganism']",6,"196 Claire Radial
Lake Jacobstad, MD 36343",Apple,36
a5c65404-5894-4b87-82f2-d787cbee86b4,Jaymie Hastings,JH@gmail.com,"['technology', 'animals']",5,"PSC 8837, Box 6590
APO AE 71776",Huawei,23
108fc1be-9c15-440a-9cab-634c3f414dcc,Bill Nopper,BN@gmail.com,"['dogs', 'travel', 'technology']",24,"5969 Bond Plaza
Carlburgh, SD 76175",Motorola,60
83f8edc6-90b1-4f96-a80b-d6aa74103610,Allen Smith,AS@gmail.com,"['healthy eating', 'culture', 'fitness', 'public speaking']",9,"087 Gloria Walks Apt. 513
South Abigailchester, NV 52268",HTC,57
f11e8adf-a550-4e7a-ab81-dbccd952dff8,Daryl Mero,DM@gmail.com,"['veganism', 'tennis']",18,"343 Julia Landing
Dominiquetown, OH 88073",Samsung,3
4fe1900d-5e78-41a3-88ed-18e6889c6c77,Wallace Nyberg,WN@gmail.com,['food'],8,"325 Jennifer Brook
Alyssamouth, TN 32854",Samsung,48
f25dc445-de4a-47ee-92a4-0ff29c56656d,Jamie Thomas,JT@gmail.com,"['science', 'public speaking', 'veganism']",25,"573 Sanders Parkways
New Lindashire, ND 17440",Huawei,7
007a1366-a46f-40f1-9ba5-01245aeaf20f,Kathryn Lowery,KL@gmail.com,"['veganism', 'veganism']",37,"3156 Robinson Station
South Matthew, NE 96918",Microsoft,51
fd4da61a-5102-4311-8b9f-2ec57bfac6b1,Bruce Porter,BP@gmail.com,['education'],22,"20641 Turner Causeway
Robertville, MT 44649",Samsung,24
542041fb-f361-4353-b0f0-442c1585317a,Oma Aldridge,OA@gmail.com,['science'],4,"910 Stephen Square
Weaverchester, RI 60451",Google,36
f86853a2-acda-4319-a50c-03f014248042,James Manske,JM@gmail.com,"['tennis', 'science', 'tennis', 'science']",43,"18913 Curtis Union
Perrystad, LA 97749",HTC,32
d2e48a3d-aeca-4b36-8550-f8cbb10d09b8,Helen Barette,HB@gmail.com,"['cooking', 'studying']",5,"565 Rogers Gardens Suite 613
East Kevin, CT 42190",Google,83
3eb6dad3-c017-4e77-8920-fbdea84b0acc,Doris Jenkins,DJ@gmail.com,"['veganism', 'science']",29,"490 Jessica Radial
Lake Connorton, CT 69222",HTC,49
4c0558bc-b0d9-44b0-8b70-5fc6acb6c362,Henry Mester,HM@gmail.com,"['animals', 'science', 'education', 'animals']",43,"45078 Darrell Prairie
Lake Amanda, MT 73755",Apple,34
b8c653b5-0118-4d7e-9bde-07c2de90f0ff,William Paiva,WP@gmail.com,"['culture', 'science', 'science']",38,"625 George Vista Suite 798
Port Leroymouth, IN 75442",Apple,28
9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,Randy Huynh,RH@gmail.com,['soccer'],32,"USNV Wright
FPO AA 24117",Samsung,88
0ce03276-e538-4c96-bcae-9844fb0628ac,Oliver Kirby,OK@gmail.com,"['food', 'veganism', 'veganism', 'education']",12,"49322 Valdez Creek
New Christineton, WI 36487",Apple,69
7240bf9b-7424-4c04-aab1-1d7aa39964d9,Jerry Keeton,JK@gmail.com,"['dogs', 'soccer', 'dogs', 'veganism']",10,"727 Sarah Trail
Christineburgh, NM 22196",Motorola,30
7d8c8c77-77a8-4743-b35f-349c0ac07866,Clyde Wheelis,CW@gmail.com,['travel'],13,"943 Wilson Fields Apt. 509
Williamston, MO 37340",Microsoft,95
9664d628-9163-4aae-94e0-311f3bdb2f11,Anthony Dunkerson,AD@gmail.com,"['travel', 'animals', 'education']",42,"73298 Osborne Mountain
Tuckerfort, WV 57942",Huawei,56
c1c53b8c-b6a8-4343-a369-4a0595a97807,Willie Green,WG@gmail.com,"['dogs', 'veganism', 'culture']",11,"18871 Doyle Square Apt. 062
Wrightport, SC 56127",Samsung,58
f7785ec1-7383-4815-8206-80de7c05fdf9,Deanna Craig,DC@gmail.com,"['studying', 'cooking', 'animals']",44,"16530 Vincent Station
North Christina, MA 49269",Samsung,12
d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,Natasha Hazelwood,NH@gmail.com,"['fitness', 'veganism', 'public speaking', 'technology']",13,"50989 Maria Port
East Marissa, ME 50294",Motorola,20
23cc47ff-e5cd-4915-828d-258aefce5a14,Grant Chadwick,GC@gmail.com,"['soccer', 'animals', 'healthy eating']",23,"19372 Blake Ranch Suite 419
New Danielborough, VA 97870",HTC,63
5d04455b-a95e-40d8-bcd4-8c485777c47f,Deborah Nealy,DN@gmail.com,['travel'],29,"987 Villanueva Common
South Patrickburgh, NE 86817",Google,9
d56c9d87-7d56-4a5e-a0e8-bbc4ddc3242c,Amber Wooten,AW@gmail.com,['science'],28,"Unit 2884 Box 7963
DPO AE 42637",Motorola,94
2dd186bb-7a28-4e80-99c7-f1936afc7b49,Benita Brady,BB@gmail.com,"['cooking', 'science', 'studying', 'culture']",16,"473 Ronald Manor
East Olivia, ME 99898",Apple,66
317c70d5-fe65-4663-afb1-150108e0e55c,Berry Prosper,BP@gmail.com,['animals'],26,"2227 Jesse Plaza Suite 997
Webbland, MS 23476",Microsoft,76
acfcd174-178c-4af3-8118-5be702fb80cf,Shirley Riggan,SRkbabommpez,[0],37,"03255 Jordan Route Apt. 919
Nicholasbury, SC 51073",Google,65
953cb190-5704-4926-adc2-057c6f3e3cb4,Mario Phelps,MP@gmail.com,['animals'],9,"3155 Kristy Forest Apt. 783
East Aliciaside, NJ 76888",Microsoft,95
a81378a5-58de-4631-b2b1-3eca765f68c6,Sonia Durham,SD@gmail.com,['education'],5,"2004 Chelsea Port
Amandatown, ID 77468",Huawei,29
1d8dfb6a-330c-4eb9-a603-364f207c6e57,Elizabeth Reinwald,ER@gmail.com,"['food', 'food']",16,"01026 Margaret Rapid Apt. 728
Lake Martinburgh, MS 06268",Samsung,18
26c9a1fc-78b0-460b-8931-cec1dc87aa0d,Mabel Randall,MR@gmail.com,"['science', 'technology', 'technology', 'education']",0,"667 Megan Plaza Suite 327
South Pamelaland, ND 47212",HTC,15
054b5d2a-7ee3-49c8-912a-1cf58389ae60,Walter Lund,WL@gmail.com,"['studying', 'healthy eating', 'fitness', 'culture']",36,"31352 Alan Vista
New Amyshire, ND 40158",Microsoft,92
77a7b81e-96f7-4e5a-92c7-5b07f7333913,Joyce Sanders,JS@gmail.com,"['cooking', 'travel']",5,"308 Joanna Fort
South Nicholasfort, AZ 95072",Samsung,2
04e52602-e370-4a99-bfda-f0c1655058da,Mark Turpin,MT@gmail.com,"['culture', 'animals', 'food']",6,"USNV Lee
FPO AP 28828",Motorola,47
fdbaec82-bc98-47b8-8fe6-4aec7524e8e3,Irene Marrow,IM@gmail.com,"['tennis', 'healthy eating', 'food']",35,"6361 Paula Summit Suite 040
North Marytown, TN 78911",Huawei,3
84bd5adb-286c-429a-926d-4ea120270825,Eleanor Monty,EM@gmail.com,"['veganism', 'science']",6,"20737 Tanya Ranch Apt. 500
South Raymond, FL 93608",HTC,46
b7fb2028-4cfc-440b-a1b1-4101f12f7abe,Michael Greene,MG@gmail.com,"['animals', 'science']",9,"00059 Christina Tunnel
Blakefort, VA 87906",Motorola,19
07061727-dc05-4411-ab78-79f95b1869a9,Lana Forrest,LF@gmail.com,['dogs'],38,"6846 Jennifer Court
South Christophershire, OR 42839",Huawei,81
5b3b843e-7c66-4eac-82b6-8d6f7a19277c,Lloyd Gabert,LG@gmail.com,"['technology', 'fitness']",33,"35598 Whitehead Plains
Robinland, AL 05689",Huawei,46
d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,Phillip Johnson,PJ@gmail.com,['fitness'],15,"USS Dawson
FPO AA 46857",Apple,8
7246fed1-8725-4dbb-bccd-5451346f122d,Candice Dickerson,CD@gmail.com,"['food', 'healthy eating']",19,"617 Douglas Turnpike
East Rebeccashire, WI 48819",Apple,74
1f7e22c8-558a-4b6f-a04f-b219593f029e,Tracey Corbett,TC@gmail.com,"['tennis', 'veganism', 'education', 'soccer']",21,"710 Tiffany Knoll Suite 379
Carterport, HI 44352",Motorola,59
0d47a133-383b-4a9c-976c-697ac65ccb19,Jennifer Mcintosh,JM@gmail.com,"['healthy eating', 'travel']",5,"61708 Terri Walks Suite 867
East Dylan, MD 80914",Samsung,23
db0066e1-83cc-43f3-990b-983010aa5370,Marion Stecklein,MS@gmail.com,['soccer'],14,"1944 Gonzalez Cove
South Jason, SD 65716",Microsoft,35
d6204684-926d-41db-ae9c-a7bf2e76313a,Jeffery Zerbe,JZ@gmail.com,"['public speaking', 'dogs']",24,"41287 Miller Isle
Tylermouth, VT 38540",Motorola,99
07f4dcd0-2bf3-4f21-9da3-b054b511ae00,Darcel Smith,DS@gmail.com,"['education', 'science', 'animals', 'public speaking']",24,"51539 Sullivan Extensions Apt. 265
South Travisland, FL 73790",Samsung,91
